PersonID,weight,hhsize,childnum,faminc,faminc25K,income,employed,fulltime,spousepr,spousemp,male,married,age,age2,age15_40,age41_60,age61_85,bachigher,white,metro,diaryday,Sunday,holiday,weekearn,weekwordur,hhchild,ohhchild,t1,t2,t3,t4,number_chosen
3397,0.237195394,4,2,14,0,87.5,1,1,1,1,1,1,39,1521,1,0,0,0,1,1,1,1,0,859.5,45,1,1,60,227,50,30,4
3398,1.043396694,3,0,15,0,125.0,1,1,1,1,0,1,55,3025,0,1,0,0,1,1,1,1,0,600.0,40,0,0,0,15,0,0,1
3399,0.294552168,3,1,15,0,125.0,1,1,1,1,1,1,37,1369,1,0,0,0,1,1,1,1,0,800.0,45,1,1,60,0,0,30,2
3400,0.231066803,3,1,16,0,150.0,1,1,1,0,1,1,34,1156,1,0,0,1,1,1,1,1,0,2884.61,40,1,1,180,45,30,50,4
3401,0.534192646,2,0,15,0,125.0,1,1,1,1,0,1,53,2809,0,1,0,1,1,0,1,1,0,1539.0,55,0,0,0,90,0,0,1
3402,0.374738009,4,2,15,0,125.0,1,1,1,1,0,1,33,1089,1,0,0,1,0,0,1,1,0,1150.0,-1,1,1,0,120,0,30,2
3403,0.427706907,1,0,3,1,8.75,0,0,0,0,0,0,60,3600,0,1,0,0,1,0,1,1,0,-1.0,-1,0,0,0,240,120,0,2
3405,1.480301384,4,0,12,0,55.0,0,0,0,0,0,0,18,324,1,0,0,0,1,1,7,0,0,-1.0,-1,0,0,5,60,0,0,2
3406,0.233183745,1,0,9,0,32.5,0,0,0,0,0,0,80,6400,0,0,1,0,1,1,7,0,0,-1.0,-1,0,0,0,60,0,25,2
3407,0.59516967,2,0,15,0,125.0,1,1,1,1,0,1,63,3969,0,0,1,1,1,1,1,1,0,1428.57,40,0,0,30,120,0,40,3
3408,0.27568304,4,2,14,0,87.5,1,0,1,1,0,1,48,2304,0,1,0,1,1,1,7,0,0,1153.84,30,1,1,30,180,0,135,3
3409,0.746973442,2,0,15,0,125.0,1,0,1,1,0,1,30,900,1,0,0,0,1,1,7,0,0,660.0,28,0,0,0,0,210,60,2
3411,0.715083756,1,0,13,0,67.5,1,1,0,0,1,0,26,676,1,0,0,1,1,1,7,0,0,1403.84,45,0,0,0,25,670,60,3
3412,0.267146409,3,1,16,0,150.0,1,1,1,1,1,1,44,1936,0,1,0,1,1,1,7,0,0,2884.61,40,1,1,0,0,0,30,1
3413,0.363075762,1,0,8,0,27.5,0,0,0,0,1,0,32,1024,1,0,0,1,1,1,1,1,0,-1.0,-1,0,0,10,290,180,0,3
3414,0.393323966,1,0,4,1,11.25,0,0,0,0,1,0,59,3481,0,1,0,0,1,1,1,1,0,-1.0,-1,0,0,0,0,0,30,1
3415,0.477540793,4,2,15,0,125.0,1,1,1,1,0,1,47,2209,0,1,0,1,1,1,7,0,0,1000.0,-1,1,1,15,117,105,0,3
3416,0.41047536,4,2,16,0,150.0,1,1,1,1,1,1,42,1764,0,1,0,1,1,1,7,0,0,2884.61,55,1,1,0,570,0,30,2
3417,0.383441926,1,0,2,1,6.25,0,0,0,0,0,0,85,7225,0,0,1,0,1,0,7,0,0,-1.0,-1,0,0,0,0,0,105,1
3418,0.582040495,2,0,12,0,55.0,0,0,1,0,1,1,80,6400,0,0,1,0,1,1,1,1,0,-1.0,-1,0,0,25,15,99,30,4
3419,0.384170587,3,2,8,0,27.5,1,1,0,0,0,0,28,784,1,0,0,0,1,1,1,1,0,600.0,40,1,1,0,210,0,60,2
3420,0.359616861,1,0,15,0,125.0,1,1,0,0,1,0,61,3721,0,0,1,0,1,1,1,1,0,1000.0,52,0,0,120,150,240,55,4
3422,0.748276934,2,0,10,0,37.5,0,0,1,0,0,1,72,5184,0,0,1,0,1,0,1,1,0,-1.0,-1,0,0,20,344,0,20,3
3423,0.41288925,4,2,7,1,22.5,1,1,1,1,0,1,23,529,1,0,0,0,1,0,7,0,0,414.96,38,1,1,0,535,0,0,1
3424,0.239019708,4,2,16,0,150.0,1,1,1,1,1,1,38,1444,1,0,0,1,1,1,1,1,0,1634.61,45,1,1,0,65,140,0,2
3426,0.774872071,2,0,12,0,55.0,1,1,0,0,1,0,51,2601,0,1,0,0,0,1,7,0,0,1216.0,38,0,0,100,0,480,165,3
3427,0.288508638,1,0,14,0,87.5,0,0,0,0,1,0,85,7225,0,0,1,0,1,1,1,1,0,-1.0,-1,0,0,0,45,0,45,2
3428,0.438216823,5,3,16,0,150.0,1,1,1,1,0,1,44,1936,0,1,0,1,1,1,7,0,0,1596.0,50,1,1,60,0,0,150,2
3429,1.419489965,4,2,13,0,67.5,0,0,0,0,0,0,17,289,1,0,0,0,1,1,7,0,0,-1.0,-1,1,0,0,152,0,0,1
3430,0.387645853,1,0,6,1,17.5,1,0,0,0,0,0,43,1849,0,1,0,1,1,1,1,1,0,277.77,25,0,0,60,60,0,40,3
3431,0.531373816,4,2,16,0,150.0,1,1,1,1,0,1,48,2304,0,1,0,1,1,1,7,0,0,1807.69,50,1,1,15,370,110,265,4
3432,0.248071905,2,1,9,0,32.5,1,1,0,0,0,0,39,1521,1,0,0,0,1,0,1,1,0,610.0,40,1,1,120,165,0,120,3
3433,0.437146948,1,0,14,0,87.5,0,0,0,0,0,0,68,4624,0,0,1,1,1,1,7,0,0,-1.0,-1,0,0,45,260,0,60,3
3435,0.30481662,3,1,16,0,150.0,1,1,1,1,1,1,32,1024,1,0,0,1,1,1,1,1,0,588.5,48,1,1,10,0,0,15,2
3436,0.232863601,1,0,8,0,27.5,0,0,0,0,1,0,80,6400,0,0,1,0,1,0,1,1,0,-1.0,-1,0,0,0,0,60,25,2
3437,0.771838552,3,0,14,0,87.5,0,0,1,0,1,1,69,4761,0,0,1,0,1,1,7,0,0,-1.0,-1,0,0,30,149,0,46,3
3438,0.462257239,1,0,10,0,37.5,1,1,0,0,0,0,54,2916,0,1,0,0,1,1,7,0,0,900.0,-1,0,0,180,60,0,20,3
3439,0.795271063,2,0,16,0,150.0,1,1,1,0,1,1,63,3969,0,0,1,1,1,1,7,0,0,2884.61,50,0,0,160,85,0,0,2
3440,0.45138622,3,1,14,0,87.5,1,1,1,1,1,1,34,1156,1,0,0,0,1,1,7,0,0,900.0,40,1,1,0,717,240,0,2
3442,0.495897054,4,3,14,0,87.5,1,1,0,0,0,0,38,1444,1,0,0,0,1,1,1,1,0,1102.5,40,1,1,25,0,0,25,2
3443,0.202708358,1,0,13,0,67.5,0,0,0,0,1,0,73,5329,0,0,1,1,1,0,1,1,0,-1.0,-1,0,0,0,15,0,0,1
3444,0.217265451,1,0,13,0,67.5,1,0,0,0,0,0,70,4900,0,0,1,1,1,0,1,1,0,50.0,2,0,0,0,60,0,135,2
3445,0.238361849,4,1,14,0,87.5,0,0,0,0,1,0,72,5184,0,0,1,1,1,1,1,1,0,-1.0,-1,1,0,0,25,0,32,2
3446,0.337868265,1,0,11,0,45.0,0,0,0,0,0,0,68,4624,0,0,1,0,1,1,7,0,0,-1.0,-1,0,0,20,120,60,180,4
3447,1.091646756,4,1,14,0,87.5,0,0,0,0,1,0,16,256,1,0,0,0,1,0,1,1,0,-1.0,-1,1,0,0,0,0,15,1
3448,0.280371361,3,1,15,0,125.0,1,1,0,0,0,0,47,2209,0,1,0,1,1,0,1,1,0,2211.53,45,1,1,30,0,0,40,2
3451,0.97437794,3,0,6,1,17.5,0,0,0,0,1,0,67,4489,0,0,1,0,0,1,7,0,0,-1.0,-1,0,0,0,240,0,0,1
3452,1.027980061,3,0,13,0,67.5,0,0,0,0,0,0,74,5476,0,0,1,0,1,1,1,1,0,-1.0,-1,0,0,65,104,0,63,3
3453,0.486124274,2,0,11,0,45.0,1,1,1,0,0,1,60,3600,0,1,0,1,1,0,7,0,0,932.69,40,0,0,15,350,1,90,4
3454,0.540009184,2,0,11,0,45.0,1,1,1,0,1,1,78,6084,0,0,1,0,0,1,1,1,0,1346.15,40,0,0,0,0,75,15,2
3455,0.236748634,1,0,12,0,55.0,1,0,0,0,0,0,76,5776,0,0,1,0,1,0,7,0,0,420.0,30,0,0,0,0,0,45,1
3456,1.551485094,3,0,16,0,150.0,1,1,1,1,1,1,48,2304,0,1,0,1,1,1,1,1,0,1153.84,40,0,0,5,60,135,105,4
3457,0.353699686,1,0,16,0,150.0,1,1,0,0,1,0,50,2500,0,1,0,1,1,1,7,0,0,-1.0,40,0,0,0,0,0,20,1
3458,1.263257305,4,1,13,0,67.5,1,1,0,0,0,0,22,484,1,0,0,0,0,1,7,0,0,580.0,40,1,0,0,0,0,90,1
3459,0.705378652,3,1,15,0,125.0,1,1,1,1,1,1,32,1024,1,0,0,0,1,1,7,0,0,1990.96,40,1,1,0,20,0,0,1
3460,0.453031846,3,1,16,0,150.0,1,1,1,1,0,1,37,1369,1,0,0,1,1,1,7,0,0,1923.07,40,1,1,60,0,0,30,2
3461,0.596062817,2,0,11,0,45.0,0,0,1,1,1,1,66,4356,0,0,1,0,1,1,1,1,0,-1.0,-1,0,0,0,0,0,20,1
3462,0.267338291,1,0,15,0,125.0,0,0,0,0,1,0,78,6084,0,0,1,1,1,1,1,1,0,-1.0,-1,0,0,0,110,0,150,2
3463,0.381848423,2,0,11,0,45.0,1,0,1,0,1,0,57,3249,0,1,0,0,1,1,1,1,0,580.0,25,0,0,10,0,0,0,1
3464,0.220506192,1,0,1,1,2.5,0,0,0,0,0,0,85,7225,0,0,1,0,0,0,7,0,0,-1.0,-1,0,0,0,120,20,50,3
3465,0.717234495,2,0,16,0,150.0,1,1,1,1,1,0,34,1156,1,0,0,0,1,1,1,1,0,2884.61,45,0,0,0,40,0,60,2
3466,0.868115971,3,0,16,0,150.0,1,1,1,1,0,1,61,3721,0,0,1,1,1,1,7,0,0,1346.15,40,0,0,60,0,0,0,1
3468,0.630428442,6,4,11,0,45.0,1,1,1,1,1,0,38,1444,1,0,0,0,1,1,7,0,0,1172.5,45,1,1,90,60,0,0,2
3469,1.835065619,6,0,16,0,150.0,0,0,1,0,1,1,71,5041,0,0,1,1,1,1,7,0,0,-1.0,-1,0,0,45,0,60,15,3
3470,0.341795297,1,0,4,1,11.25,0,0,0,0,0,0,78,6084,0,0,1,0,0,1,1,1,0,-1.0,-1,0,0,0,150,0,50,2
3471,0.312991696,1,0,7,1,22.5,1,1,0,0,1,0,30,900,1,0,0,0,1,1,1,1,0,648.0,40,0,0,0,50,36,32,3
3472,0.701855949,4,2,10,0,37.5,1,1,0,0,0,0,30,900,1,0,0,0,1,1,1,1,0,440.0,-1,1,1,60,300,0,120,3
3473,0.877030124,2,0,16,0,150.0,1,1,1,1,1,0,40,1600,1,0,0,0,1,1,1,1,0,2884.61,40,0,0,0,0,290,110,2
3474,0.784883944,3,0,10,0,37.5,1,1,1,1,0,0,51,2601,0,1,0,0,1,1,7,0,0,237.5,40,0,0,30,10,0,10,3
3475,0.724281324,2,0,8,0,27.5,0,0,1,0,1,1,85,7225,0,0,1,0,1,1,7,0,0,-1.0,-1,0,0,20,0,0,30,2
3476,0.265522721,1,0,7,1,22.5,1,0,0,0,0,0,64,4096,0,0,1,0,0,0,7,0,0,392.3,7,0,0,0,222,0,38,2
3477,1.533616132,3,0,12,0,55.0,0,0,1,1,1,1,30,900,1,0,0,0,1,1,7,0,0,-1.0,-1,0,0,0,0,0,60,1
3478,0.654768032,2,0,10,0,37.5,1,0,1,1,1,1,61,3721,0,0,1,0,1,1,7,0,0,230.76,30,0,0,40,15,300,30,4
3479,0.543171916,2,0,15,0,125.0,0,0,1,0,0,1,69,4761,0,0,1,1,1,1,1,1,0,-1.0,-1,0,0,45,300,0,0,2
3480,0.689639321,1,0,6,1,17.5,1,1,0,0,0,0,58,3364,0,1,0,0,0,1,7,0,0,-1.0,37,0,0,5,0,0,80,2
3481,0.238920661,1,0,12,0,55.0,0,0,0,0,1,0,72,5184,0,0,1,0,1,1,1,1,0,-1.0,-1,0,0,0,0,0,15,1
3482,0.588139888,1,0,10,0,37.5,1,1,0,0,1,0,43,1849,0,1,0,0,1,1,1,1,0,1200.0,50,0,0,0,225,0,30,2
3483,0.2752234,1,0,5,1,13.75,0,0,0,0,1,0,53,2809,0,1,0,0,1,1,7,0,0,-1.0,-1,0,0,20,15,0,27,3
3484,0.447398161,1,0,4,1,11.25,0,0,0,0,0,0,47,2209,0,1,0,0,0,1,7,0,0,-1.0,-1,0,0,0,0,0,90,1
3485,0.330888362,3,1,14,0,87.5,1,1,1,1,1,1,46,2116,0,1,0,1,1,1,1,1,0,1666.66,50,1,1,30,0,0,5,2
3486,0.711838088,1,0,1,1,2.5,0,0,0,0,1,0,23,529,1,0,0,1,1,1,7,0,0,-1.0,-1,0,0,3,130,300,15,4
3488,0.291525107,3,1,15,0,125.0,1,1,1,1,1,1,35,1225,1,0,0,1,1,1,1,1,0,730.76,40,1,1,0,341,0,55,2
3489,2.001612544,4,0,7,1,22.5,0,0,0,0,0,0,21,441,1,0,0,0,1,1,1,1,0,-1.0,-1,0,0,0,240,0,0,1
3490,0.968799295,2,0,15,0,125.0,1,1,1,1,1,1,30,900,1,0,0,1,1,1,7,0,0,2307.69,55,0,0,5,0,180,15,3
3491,0.627542445,2,0,7,1,22.5,0,0,1,0,0,1,68,4624,0,0,1,0,1,1,1,1,0,-1.0,-1,0,0,0,150,305,45,3
3492,0.692880994,3,0,16,0,150.0,0,0,1,1,1,1,70,4900,0,0,1,1,1,1,7,0,0,-1.0,-1,0,0,395,0,0,0,1
3493,0.524955783,3,1,12,0,55.0,1,1,1,1,1,0,33,1089,1,0,0,0,1,1,1,1,0,720.0,40,1,1,0,430,0,105,2
3494,0.316261409,1,0,1,1,2.5,0,0,0,0,1,0,61,3721,0,0,1,0,0,1,7,0,0,-1.0,-1,0,0,0,0,0,30,1
3495,0.602690781,2,0,14,0,87.5,1,1,1,1,0,1,53,2809,0,1,0,0,0,1,1,1,0,738.46,42,0,0,0,0,0,60,1
3496,0.668142806,2,0,16,0,150.0,0,0,1,1,0,1,59,3481,0,1,0,1,1,1,1,1,0,-1.0,-1,0,0,10,90,90,80,4
3497,0.414507499,1,0,11,0,45.0,0,0,0,0,1,0,57,3249,0,1,0,0,1,1,7,0,0,-1.0,-1,0,0,165,430,0,60,3
3498,0.553623308,5,1,15,0,125.0,1,1,1,0,1,1,38,1444,1,0,0,0,1,1,1,1,0,886.4,40,1,1,0,30,35,45,3
3499,0.412928032,6,4,16,0,150.0,0,0,1,0,0,1,42,1764,0,1,0,0,1,1,1,1,0,-1.0,-1,1,1,10,30,220,180,4
3500,0.382530856,2,0,11,0,45.0,1,0,1,0,1,1,73,5329,0,0,1,1,1,1,1,1,0,96.15,10,0,0,0,170,0,105,2
3501,0.447329522,2,0,16,0,150.0,0,0,1,0,0,1,72,5184,0,0,1,1,1,1,1,1,0,-1.0,-1,0,0,0,0,0,125,1
3502,1.220090325,4,0,16,0,150.0,1,1,1,1,0,0,51,2601,0,1,0,1,1,1,7,0,0,1300.0,45,0,0,0,240,480,0,2
3503,1.021890418,6,2,11,0,45.0,1,1,1,1,1,1,39,1521,1,0,0,0,0,0,1,1,0,682.2,40,1,1,0,85,120,65,3
3504,0.646443491,3,0,9,0,32.5,0,0,1,0,0,1,74,5476,0,0,1,1,1,0,1,1,0,-1.0,-1,0,0,30,100,0,30,3
3505,0.536731939,2,0,6,1,17.5,0,0,1,0,1,1,66,4356,0,0,1,0,0,1,7,0,0,-1.0,-1,0,0,0,0,180,60,2
3507,0.403005574,2,0,10,0,37.5,0,0,1,0,0,1,75,5625,0,0,1,0,1,1,7,0,0,-1.0,-1,0,0,0,390,60,75,3
3508,0.305641143,1,0,14,0,87.5,1,1,0,0,1,1,58,3364,0,1,0,1,0,1,1,1,0,1653.84,40,0,0,0,440,0,105,2
3509,0.331474754,3,1,15,0,125.0,1,1,1,1,0,1,51,2601,0,1,0,1,1,1,7,0,0,1923.07,40,1,1,0,580,0,30,2
3510,0.338303265,2,0,8,0,27.5,1,0,1,1,1,1,73,5329,0,0,1,0,0,1,7,0,0,-1.0,20,0,0,10,0,180,50,3
3511,0.302570156,3,1,13,0,67.5,1,1,1,1,1,1,37,1369,1,0,0,1,1,1,1,1,0,865.38,40,1,1,50,0,120,0,2
3512,1.114537454,3,0,15,0,125.0,1,0,1,1,0,1,59,3481,0,1,0,0,1,1,1,1,0,-1.0,-1,0,0,0,0,0,15,1
3513,0.499371429,2,0,11,0,45.0,0,0,1,0,1,1,80,6400,0,0,1,0,0,0,7,0,0,-1.0,-1,0,0,0,570,0,10,2
3514,0.692359259,2,0,9,0,32.5,1,0,1,1,0,1,64,4096,0,0,1,0,1,0,1,1,0,173.07,12,0,0,0,310,0,140,2
3515,0.39975886,1,0,14,0,87.5,1,1,0,0,1,0,63,3969,0,0,1,0,1,0,7,0,0,1707.69,40,0,0,4,30,0,60,3
3516,0.338438336,4,1,1,1,2.5,0,0,0,0,0,0,54,2916,0,1,0,0,0,0,1,1,0,-1.0,-1,1,0,0,60,0,90,2
3517,0.702378054,2,0,16,0,150.0,1,1,1,0,1,1,58,3364,0,1,0,1,1,1,1,1,0,-1.0,60,0,0,0,60,145,175,3
3518,1.348445117,3,0,16,0,150.0,1,1,1,0,1,1,55,3025,0,1,0,1,1,1,7,0,0,1730.0,60,0,0,17,135,240,25,4
3519,0.612661072,2,0,12,0,55.0,0,0,1,0,0,1,67,4489,0,0,1,0,1,1,7,0,0,-1.0,-1,0,0,3,180,0,40,3
3520,0.532040138,2,0,9,0,32.5,0,0,1,0,0,1,85,7225,0,0,1,0,1,1,7,0,0,-1.0,-1,0,0,0,145,5,30,3
3521,0.456913054,1,0,14,0,87.5,0,0,0,0,1,0,49,2401,0,1,0,1,1,1,1,1,0,-1.0,-1,0,0,0,0,0,45,1
3522,0.453565702,8,6,15,0,125.0,1,1,1,0,1,1,33,1089,1,0,0,1,1,1,7,0,0,2750.0,45,1,1,0,0,315,60,2
3524,0.392962593,4,1,15,0,125.0,0,0,0,0,0,0,70,4900,0,0,1,0,0,1,1,1,0,-1.0,-1,1,0,120,0,45,50,3
3526,0.749837442,3,0,14,0,87.5,0,0,1,1,0,1,52,2704,0,1,0,0,1,1,7,0,0,-1.0,-1,0,0,0,45,0,75,2
3527,0.635365391,2,0,14,0,87.5,0,0,1,1,1,1,62,3844,0,0,1,0,1,1,7,0,0,-1.0,-1,0,0,30,20,0,30,3
3528,1.265317585,2,0,16,0,150.0,1,0,1,1,0,1,62,3844,0,0,1,0,1,1,7,0,0,340.0,20,0,0,120,330,20,50,4
3529,0.499351558,1,0,11,0,45.0,1,1,0,0,0,0,34,1156,1,0,0,1,0,1,1,1,0,880.0,40,0,0,0,105,0,70,2
3530,1.045948582,4,0,13,0,67.5,1,1,1,1,0,1,48,2304,0,1,0,1,1,0,7,0,0,1166.66,40,0,0,30,90,0,135,3
3532,0.921809655,4,2,8,0,27.5,1,1,1,1,0,1,41,1681,0,1,0,0,0,1,1,1,0,192.3,40,1,1,60,0,0,0,1
3533,0.179328687,2,0,11,0,45.0,1,0,1,0,1,1,70,4900,0,0,1,0,1,0,1,1,0,0.0,-1,0,0,0,185,315,100,3
3534,0.250703127,4,1,16,0,150.0,1,1,1,1,0,0,42,1764,0,1,0,1,0,1,1,1,0,673.0,40,1,1,115,0,45,35,3
3535,0.92866366,3,0,14,0,87.5,1,1,1,1,0,1,42,1764,0,1,0,0,1,1,7,0,0,600.0,40,0,0,265,250,120,45,4
3536,0.475600452,1,0,9,0,32.5,1,1,0,0,0,0,62,3844,0,0,1,0,1,1,1,1,0,921.0,50,0,0,50,170,0,30,3
3537,0.148432671,2,1,7,1,22.5,1,1,0,0,0,0,48,2304,0,1,0,1,1,1,1,1,0,557.69,40,1,1,0,0,0,20,1
3539,0.515750562,2,0,16,0,150.0,1,1,1,1,1,1,68,4624,0,0,1,1,1,1,7,0,0,2884.0,-1,0,0,0,60,0,1,2
3540,0.150177874,3,1,10,0,37.5,1,1,0,0,0,0,45,2025,0,1,0,1,1,1,7,0,0,750.0,40,1,1,25,0,250,0,2
3541,1.402516046,7,3,12,0,55.0,1,1,0,0,0,0,20,400,1,0,0,0,1,1,1,1,0,480.0,40,1,0,40,20,0,120,3
3542,0.564526477,5,3,11,0,45.0,0,0,1,1,1,1,49,2401,0,1,0,0,1,0,1,1,0,-1.0,-1,1,1,15,60,0,31,3
3543,0.654903634,2,0,16,0,150.0,1,0,1,1,0,1,65,4225,0,0,1,0,1,1,1,1,0,865.38,30,0,0,0,190,225,200,3
3544,0.428393953,4,2,15,0,125.0,1,1,1,1,0,1,38,1444,1,0,0,1,0,1,1,1,0,750.0,40,1,1,0,60,60,60,3
3545,0.11778257,2,1,15,0,125.0,1,1,0,0,1,0,53,2809,0,1,0,1,1,1,1,1,0,2884.61,40,1,1,0,0,300,120,2
3546,0.843867874,2,0,12,0,55.0,0,0,1,0,0,1,75,5625,0,0,1,0,1,0,1,1,0,-1.0,-1,0,0,10,510,0,25,3
3547,0.505637594,2,0,16,0,150.0,1,0,1,1,0,1,72,5184,0,0,1,1,1,1,1,1,0,-1.0,-1,0,0,150,0,0,0,1
3548,0.567779725,4,2,9,0,32.5,0,0,1,1,0,1,28,784,1,0,0,0,1,1,1,1,0,-1.0,-1,1,1,5,0,0,0,1
3549,0.325453347,1,0,13,0,67.5,1,1,0,0,1,0,60,3600,0,1,0,0,1,0,1,1,0,-1.0,60,0,0,0,60,0,0,1
3550,0.243366872,1,0,15,0,125.0,0,0,0,0,0,0,70,4900,0,0,1,1,1,1,1,1,0,-1.0,-1,0,0,0,0,80,51,2
3551,0.410732557,3,1,14,0,87.5,1,1,1,1,1,1,28,784,1,0,0,1,1,1,1,1,0,903.84,40,1,1,220,60,0,15,3
3552,0.315537899,3,1,15,0,125.0,1,1,1,0,1,1,34,1156,1,0,0,1,0,1,1,1,0,2307.69,40,1,1,55,0,265,170,3
3553,0.334316838,1,0,14,0,87.5,0,0,0,0,0,0,85,7225,0,0,1,1,1,1,7,0,0,-1.0,-1,0,0,20,75,0,15,3
3554,0.182456757,2,1,14,0,87.5,1,1,0,0,0,0,42,1764,0,1,0,1,1,1,1,1,0,1634.61,50,1,1,0,200,120,70,3
3555,0.471834792,4,0,16,0,150.0,1,1,1,1,0,1,49,2401,0,1,0,1,1,1,1,1,0,1233.23,40,0,0,0,0,55,35,2
3557,0.642073055,2,0,10,0,37.5,0,0,1,0,1,1,78,6084,0,0,1,0,1,1,1,1,0,-1.0,-1,0,0,0,0,0,20,1
3558,0.375803741,2,0,5,1,13.75,0,0,0,0,0,0,68,4624,0,0,1,0,0,1,1,1,0,-1.0,-1,0,0,0,255,0,75,2
3559,0.214664716,1,0,14,0,87.5,0,0,0,0,1,0,74,5476,0,0,1,1,1,1,1,1,0,-1.0,-1,0,0,0,0,60,0,1
3560,0.628113816,3,0,16,0,150.0,1,1,1,1,1,1,62,3844,0,0,1,1,1,1,1,1,0,1140.0,40,0,0,0,65,0,80,2
3561,0.145942789,2,1,15,0,125.0,1,1,0,0,0,0,46,2116,0,1,0,1,0,1,1,1,0,2173.07,40,1,1,75,90,0,65,3
3562,0.362658005,1,0,5,1,13.75,0,0,0,0,0,0,85,7225,0,0,1,0,1,1,1,1,0,-1.0,-1,0,0,0,160,0,50,2
3563,0.352161713,4,2,13,0,67.5,0,0,1,0,0,1,67,4489,0,0,1,1,0,1,1,1,0,-1.0,-1,1,0,50,225,0,24,3
3564,0.807734046,2,0,15,0,125.0,1,1,1,1,1,1,33,1089,1,0,0,1,1,1,1,1,0,1538.46,40,0,0,60,0,0,82,2
3565,0.632639311,1,0,1,1,2.5,0,0,0,0,1,0,40,1600,1,0,0,0,0,1,7,0,0,-1.0,-1,0,0,12,0,0,22,2
3566,0.944364054,3,0,16,0,150.0,1,1,1,1,1,1,51,2601,0,1,0,1,1,1,7,0,0,2500.0,80,0,0,5,0,0,30,2
3567,0.907256978,2,0,15,0,125.0,1,1,1,1,1,1,56,3136,0,1,0,0,1,1,7,0,0,2700.0,50,0,0,193,184,0,40,3
3568,0.535852924,1,0,13,0,67.5,1,1,0,0,1,0,27,729,1,0,0,0,1,1,1,1,0,1229.6,50,0,0,0,170,180,35,3
3569,0.202841802,1,0,8,0,27.5,0,0,0,0,0,0,85,7225,0,0,1,0,1,1,1,1,0,-1.0,-1,0,0,0,90,0,60,2
3570,0.681349654,3,1,15,0,125.0,1,1,1,1,1,1,49,2401,0,1,0,1,0,1,7,0,0,1523.07,40,1,1,60,0,180,0,2
3571,0.207099458,1,0,6,1,17.5,0,0,0,0,1,0,80,6400,0,0,1,0,1,1,1,1,0,-1.0,-1,0,0,0,450,0,15,2
3572,0.808929304,2,0,8,0,27.5,1,1,1,0,1,0,38,1444,1,0,0,0,1,1,1,1,0,720.0,40,0,0,0,0,120,10,2
3573,0.300763235,1,0,14,0,87.5,0,0,0,0,0,0,61,3721,0,0,1,1,1,1,1,1,0,-1.0,-1,0,0,0,505,0,60,2
3574,0.367822884,4,2,14,0,87.5,1,1,1,0,1,1,45,2025,0,1,0,1,1,1,7,0,0,1442.3,50,1,1,45,0,0,0,1
3575,0.172969799,3,1,16,0,150.0,0,0,1,0,1,1,68,4624,0,0,1,0,1,1,1,1,0,-1.0,-1,1,0,20,10,25,30,4
3576,0.283891416,1,0,12,0,55.0,1,1,0,0,0,0,47,2209,0,1,0,1,1,1,1,1,0,-1.0,-1,0,0,50,170,0,1,3
3577,0.19577315,1,0,12,0,55.0,0,0,0,0,0,0,75,5625,0,0,1,1,1,1,1,1,0,-1.0,-1,0,0,0,0,60,35,2
3578,0.506285433,4,2,11,0,45.0,1,1,1,1,0,0,38,1444,1,0,0,1,1,1,1,1,0,700.0,37,1,1,155,55,0,43,3
3579,0.261590927,1,0,12,0,55.0,0,0,0,0,1,0,80,6400,0,0,1,0,1,0,1,1,0,-1.0,-1,0,0,0,175,0,80,2
3580,0.961641256,3,0,15,0,125.0,1,1,0,0,1,0,61,3721,0,0,1,1,1,1,1,1,0,-1.0,60,0,0,80,155,0,60,3
3581,0.456784563,2,0,14,0,87.5,0,0,1,0,1,1,71,5041,0,0,1,1,1,1,1,1,0,-1.0,-1,0,0,0,410,0,0,1
3582,0.561644931,5,3,15,0,125.0,1,0,1,1,0,1,34,1156,1,0,0,1,1,0,1,1,0,1043.04,24,1,1,0,120,0,70,2
3583,0.115806222,2,1,11,0,45.0,1,1,0,0,1,0,50,2500,0,1,0,0,1,1,1,1,0,1600.0,40,1,1,90,210,0,0,2
3584,0.558197043,2,0,15,0,125.0,0,0,1,1,1,1,61,3721,0,0,1,0,1,0,1,1,0,-1.0,-1,0,0,0,195,355,60,3
3585,0.90838554,2,0,9,0,32.5,1,1,0,0,1,0,63,3969,0,0,1,0,1,1,7,0,0,600.0,40,0,0,0,0,0,30,1
3586,0.391912609,1,0,14,0,87.5,1,1,0,0,1,0,58,3364,0,1,0,0,1,0,7,0,0,940.0,80,0,0,0,60,0,65,2
3587,0.372839967,3,1,6,1,17.5,0,0,1,1,0,1,37,1369,1,0,0,1,0,1,1,1,0,-1.0,-1,1,1,121,0,0,60,2
3588,0.226373163,1,0,13,0,67.5,1,1,0,0,0,0,51,2601,0,1,0,1,1,1,1,1,0,1438.46,45,0,0,60,0,0,55,2
3589,0.274101595,1,0,10,0,37.5,0,0,0,0,0,0,80,6400,0,0,1,0,1,1,1,1,0,-1.0,-1,0,0,0,85,0,30,2
3590,0.210318051,3,1,6,1,17.5,0,0,1,1,1,0,36,1296,1,0,0,0,1,0,1,1,0,-1.0,-1,1,1,0,30,0,30,2
3591,0.837410518,2,0,4,1,11.25,1,1,1,0,1,0,44,1936,0,1,0,0,1,1,1,1,0,480.0,35,0,0,0,0,10,40,2
